kalladr	3	kallaður	1
kallid	3	kallið	1
kalmannstúngu	3	kalmannstungu	0
kammerassessor	3	None	0
kammerráds	3	kammerráðs	1
kannad	3	kannað	1
kannazt	3	kannast	1
kanníng	3	! kanning	0
kannskè	3	kannski	1
kanseleri	3	None	0
kanske	3	kannski	1
kapellani	3	kapelláni	0
kapnýlendunni	3	None	0
kappkostadi	3	kappkostaði	1
kardemommur	3	None	0
karlmannafataefni	3	None	0
karsten	3	None	0
kaschau	3	None	0
kataníu	3	None	0
kaupangssveit	3	None	0
kaupfjelagsstjórar	3	None	0
kaupm.höfn	3	None	0
kaupmønnunum	3	kaupmönnunum	1
kaupstadanna	3	kaupstaðanna	1
kaupstadur	3	kaupstaður	1
kaupverzlun	3	kaupverslun	1
kbhavn	3	None	0
keisaraliðinu	3	None	0
kelduneshreppi	3	None	0
kèmr	3	kemur	1
kendar	3	kenndar	1
kénndi	3	kenndi	1
kennilýðr	3	kennilýður	1
kénnir	3	kennir	1
kensl	3	kennsl	1
kenslubækur	3	kennslubækur	1
kenslubók	3	kennslubók	1
kensluráðið	3	kennsluráðið	1
kenslutímanum	3	kennslutímanum	1
kepni	3	keppni	1
kept	3	keppt	1
kerlíng	3	kerling	1
keyfti	3	keypti	1
khafnarháskóla	3	None	0
ki	3	None	0
kielland	3	None	0
kiew	3	None	0
kíkirar	3	! kíkjar	0
kimberley	3	None	0
kínalífselixír	3	None	0
kindr	3	kindur	1
kiptist	3	kipptist	1
kirkjufjelaga	3	kirkjufélaga	1
kirkjufjelög	3	kirkjufélög	1
kirkjustr	3	None	0
kísilkol	3	None	0
kitcheners	3	None	0
kiwa	3	None	0
kjæmu	3	kæmu	1
kjænsku	3	kænsku	1
kjæra	3	kæra	1
kjæri	3	kæri	1
kjarnin	3	kjarninn	1
kjöbenhavns	3	None	0
kjóli	3	None	0
kjördæmaskiftinguna	3	kjördæmaskiptinguna	1
kjørfurstann	3	kjörfurstann	1
kjørfurstans	3	kjörfurstans	1
kjørfurstanum	3	kjörfurstanum	1
kjósar-sýslu	3	None	0
kjøt	3	kjöt	1
kláðalaga	3	None	0
kláðamálsins	3	None	0
klæda	3	klæða	1
klæðasölubúð	3	None	0
klæðaverzlun	3	klæðaverslun	1
klædning	3	klæðning	1
klagadi	3	klagaði	1
klapka	3	None	0
klasser	3	None	0
klaustur-póstinum	3	None	0
kleins	3	None	0
kleppslandi	3	None	0
klinger	3	None	0
klopstocks	3	None	0
kluckustund	3	klukkustund	1
kluckustundum	3	klukkustundum	1
klyfra	3	klifra	1
knúðan	3	knúðan	0
knúdi	3	knúði	1
knudtzon	3	None	0
knuth	3	None	0
knúth	3	None	0
knýa	3	knýja	1
kobenhavn	3	None	0
köglum	3	kögglum	1
kolabirgðir	3	None	0
kolaverðið	3	None	0
køld	3	köld	1
kolderup-rosenvinge	3	None	0
køldu	3	köldu	1
kolibri	3	None	0
kollektion	3	None	0
kölludu	3	kölluðu	1
kólókótron	3	None	0
kompressur	3	None	0
komustað	3	None	0
komuz	3	None	0
kongel	3	None	0
kongens	3	None	0
kongevej	3	None	0
kongl	3	None	0
kongsbergi	3	None	0
kóngsbergi	3	None	0
kóngsefni	3	None	0
konsulanna	3	None	0
konsuls	3	None	0
kontor	3	None	0
konúngdóminn	3	konungdóminn	1
konúngkjörnu	3	konungkjörnu	1
konúnglegra	3	konunglegra	1
konúnglegum	3	konunglegum	1
konúngligu	3	konunglegu	1
konúngligum	3	konunglegum	1
konúngsfulltrúi	3	konungsfulltrúi	1
konúngshöllinni	3	konungshöllinni	1
korea	3	None	0
kosningarbaráttu	3	None	0
kosningarlögum	3	None	0
kosningarógur	3	None	0
kosningarrjetti	3	kosningarrétti	1
kosningarstaðinn	3	None	0
kostabitter	3	None	0
kostnadarsamara	3	kostnaðarsamara	1
kostnadarsamt	3	kostnaðarsamt	1
kötlugjá	3	None	0
krabbameinsemdum	3	None	0
krabbameinsfrumlanna	3	None	0
krabbameinsfrumlurnar	3	None	0
krafdist	3	krafðist	1
kraptana	3	kraftana	1
kraptaverkin	3	kraftaverkin	1
krept	3	kreppt	1
kringumstæðanna	3	None	0
kríngumstæður	3	kringumstæður	1
kristj	3	None	0
krøfur	3	kröfur	1
krogh	3	None	0
krøptugasta	3	kröftugasta	1
kröptuglega	3	kröftuglega	1
krøptugt	3	kröftugt	1
kröptugum	3	kröftugum	1
krügers	3	None	0
kultur	3	None	0
kulturdrama	3	None	0
kunníngi	3	kunningi	1
kunníngjum	3	kunningjum	1
kunnsta	3	! kúnsta	0
kunnstum	3	! kúnstum	0
kunst	3	! kúnst	0
kur	3	None	0
kurteysi	3	kurteisi	1
kvæda	3	kvæða	1
kvædum	3	kvæðum	1
kvenfélagsskap	3	None	0
kvennfólkid	3	kvenfólkið	1
kvennmaðurinn	3	kvenmaðurinn	1
kvennmanns	3	kvenmanns	1
kvígr	3	kvígur	1
kyrkjubæ	3	kirkjubæ	1
kyrkjunni	3	kirkjunni	1
kyst	3	kysst	1
kystust	3	kysstust	1
lady	3	None	0
lækníng	3	lækning	1
læknínga	3	lækninga	1
lækníngakver	3	lækningakver	0
lækníngum	3	lækningum	1
lærdari	3	lærðari	1
lærdasti	3	lærðasti	1
lærdustu	3	lærðustu	1
læzt	3	læst	1
lagadir	3	lagaðir	1
lagagreinir	3	None	0
lagfæríngu	3	lagfæringu	1
lambelska	3	None	0
landabrjef	3	landabréf	1
lande	3	None	0
landphysíkus	3	None	0
landsbúnaðarfélagsskrifstofan	3	None	0
landsbygdinni	3	landsbyggðinni	1
landshagsskýrslur	3	None	0
landshöfðíngi	3	landshöfðingi	1
landshøfdíngja	3	landshöfðingja	1
landshöfðingjahúsið	3	None	0
landsina	3	None	0
landsrjettindi	3	landsréttindi	1
landssjóðsstyrk	3	None	0
landsskipinu	3	None	0
landstjórnarmark	3	None	0
landsyfirrjetti	3	landsyfirrétti	1
landsyfirrjettinum	3	landsyfirréttinum	1
landsþínginu	3	landsþinginu	1
landþínginu	3	landþinginu	0
landþíngsins	3	landþingsins	0
landþíngunum	3	landþingunum	0
landþráðum	3	None	0
landþræðir	3	None	0
langadalsströnd	3	None	0
lángafa	3	langafa	1
langaföstu	3	None	0
langbezta	3	langbesta	1
lángr	3	langur	1
lángsetis	3	langsetis	1
lángvaranlega	3	langvaranlega	0
lángvinnt	3	langvinnt	1
lanz	3	lands	1
lanzmenn	3	landsmenn	1
látínskar	3	latínskar	1
látínskri	3	latínskri	1
látínuskóla	3	latínuskóla	1
látínuskólum	3	latínuskólum	1
látt	3	! lágt	0
látúnsbúinn	3	None	0
laugardælum	3	None	0
laugardagskveld	3	None	0
laugardagskveldið	3	None	0
laugav	3	None	0
laugaveginum	3	None	0
laungunin	3	löngunin	1
lausliga	3	lauslega	1
lautenant	3	lautinant	1
laval	3	None	0
lbs	3	None	0
lect	3	None	0
ledjan	3	leðjan	1
ledju	3	leðju	1
legid	3	legið	1
leidandi	3	leiðandi	1
leidist	3	leiðist	1
leidst	3	leiðst	1
leidtogar	3	leiðtogar	1
leigid	3	legið	1
leikfimisfl	3	None	0
leikr	3	leikur	1
leingja	3	lengja	1
leiptrandi	3	leiftrandi	1
leitid	3	leitið	1
leitst	3	leist	1
leitudust	3	leituðust	1
léreptum	3	léreftum	1
lermontovs	3	None	0
lessing	3	None	0
lever	3	None	0
lex	3	None	0
leyfd	3	leyfð	1
leyfid	3	leyfið	1
leyndarhofráð	3	None	0
leyndarskjalavörður	3	None	0
leyndarskjalavørdur	3	None	0
leyru	3	! leiru	0
leyta	3	! leita	0
lhuys	3	None	0
li	3	None	0
library	3	None	0
lider	3	None	0
lidsinnis	3	liðsinnis	1
lidugra	3	liðugra	1
lidveitslu	3	liðveislu	1
life	3	None	0
lífgjøf	3	lífgjöf	1
lifs	3	None	0
lífs-elixír	3	None	0
líftryggingarfélagið	3	None	0
lige	3	None	0
like	3	None	0
líkíng	3	líking	1
liklegt	3	líklegt	1
líkliga	3	líklega	1
líkligra	3	líklegra	1
likt	3	líkt	1
lindgren	3	None	0
linoleum	3	None	0
linti	3	linnti	1
liósi	3	ljósi	1
liósum	3	ljósum	1
lisbonsborg	3	None	0
lister	3	None	0
litartegundir	3	None	0
litarverksmiðju	3	None	0
literature	3	None	0
lithaugamenn	3	None	0
lítíð	3	lítið	1
lítilmenska	3	lítilmennska	1
lítilsverdt	3	lítilsvert	1
litlu-asíu	3	Litlu-Asíu	0
lítst	3	líst	1
live	3	None	0
livres	3	None	0
ljelegt	3	lélegt	1
ljettar	3	léttar	1
ljettu	3	léttu	1
ljósavatnsfundurinn	3	None	0
locke	3	None	0
lódin	3	lóðin	1
loew	3	None	0
loews	3	None	0
lofadu	3	lofaðu	1
lofoten	3	None	0
lofsverda	3	lofsverða	1
lofsverdu	3	lofsverðu	1
lögb	3	None	0
løgbókar	3	lögbókar	1
lögd	3	lögð	1
løgdust	3	lögðust	1
lögfræðispróf	3	None	0
löggjafar- og umboðsvaldsins	3	None	0
lögonum	3	lögunum	1
lögskipad	3	lögskipað	1
lögvitrínganna	3	lögvitringanna	1
lømb	3	lömb	1
lombarda	3	lombarda	0
loptfarið	3	loftfarið	1
loptur	3	loftfarið	1
lotteri	3	lotterí	1
louverture	3	None	0
lp	3	None	0
lucka	3	lukka	1
luckadist	3	lukkaðist	1
lúdur	3	lúður	1
lúkían	3	None	0
lundborg	3	None	0
lúngnabólgu	3	lungnabólgu	1
luthers	3	None	0
lütken	3	None	0
lúþer	3	None	0
lýd	3	lýð	1
lýdi	3	lýði	1
lýdum	3	lýðum	1
lyptist	3	lyftist	1
lyrik	3	lýrík	1
lýriska	3	lýríska	1
maanedsskrift	3	None	0
macaroni	3	None	0
madama	3	maddama	1
mædu	3	mæðu	1
mælíngu	3	mælingu	1
magabittera	3	None	0
magasin	3	magasín	1
magdeborg	3	None	0
magnus	3	Magnús	1
magnúss	3	None	0
magyörsku	3	None	0
mahomeds	3	None	0
main	3	None	0
makedoníu	3	None	0
makligleikum	3	maklegleikum	0
maktarmenn	3	None	0
málalengíng	3	málalenging	1
málfrædi	3	málfræði	1
málonum	3	málunum	1
málsfærslumanns	3	None	0
málskostnadur	3	málskostnaður	1
mamiani	3	None	0
mánaspá	3	None	0
manchettur	3	None	0
mannfæckun	3	mannfækkun	1
mannfjelagi	3	mannfélagi	1
manning	3	None	0
mannord	3	mannorð	1
mannrjettindum	3	mannréttindum	1
mannskada	3	mannskaða	1
mannskaðasamskotin	3	None	0
mannskæd	3	mannskæð	1
mannskædust	3	mannskæðust	1
mannvirkjafræðingur	3	None	0
mantúa	3	None	0
mánudir	3	mánuðir	1
mariu	3	Maríu	1
máríuerlurnar	3	None	0
markverdar	3	markverðar	1
marocco	3	None	0
marseille	3	None	0
marseillesápa	3	None	0
marshall	3	None	0
marzímánuði	3	marsmánuði	1
massachusetts	3	None	0
matzen	3	None	0
maximus	3	None	0
medala	3	meðala	1
meðalabirgðir	3	None	0
meðalför	3	None	0
medalgaungu	3	meðalgöngu	1
meðalkýrnyt	3	None	0
meddeilt	3	meðdeilt	0
meddel	3	None	0
mediciner	3	None	0
medþarf	3	meðþarf	0
megnid	3	megnið	1
megu	3	None	0
meiníngum	3	meiningum	1
mejeri	3	None	0
melodier	3	None	0
menelik	3	None	0
mennesker	3	None	0
menníngar	3	menningar	1
menníngu	3	menningu	1
menou	3	None	0
mentaðr	3	menntaður	1
mentaðra	3	menntaðra	1
mentalíf	3	menntalíf	1
mentamál	3	menntamál	1
mentamála	3	menntamála	1
mentamanna	3	menntamanna	1
mentamenn	3	menntamenn	1
mentamennirnir	3	menntamennirnir	1
mentunarleysi	3	menntunarleysi	1
mentunarstigi	3	menntunarstigi	1
merkium	3	merkjum	1
messíasar-vonin	3	None	0
mestpart	3	None	0
methuen	3	None	0
metord	3	metorð	1
mid-sumri	3	miðsumri	1
midjardar-hafinu	3	Miðjarðarhafinu	1
miðöldonum	3	miðöldunum	1
midøldunum	3	miðöldunum	1
midpúnktur	3	miðpunktur	1
midsumar	3	miðsumar	1
míguels	3	None	0
miili	3	None	0
mikáel	3	None	0
mikilliga	3	mikillega	1
mikilsvirði	3	None	0
mikiu	3	miklu	1
miklagards	3	miklagarðs	1
milíón	3	milljón	1
millí	3	None	0
milligaungu	3	milligöngu	1
millner	3	None	0
milner	3	None	0
milwaukee	3	None	0
mina	3	None	0
mindad	3	None	0
mindre	3	None	0
mindugleika	3	myndugleika	1
mínkar	3	minnkar	1
misbrúkuð	3	None	0
mishædirnar	3	mishæðirnar	1
miskunarverk	3	miskunnarverk	1
miskunsemi	3	miskunnsemi	1
mismunr	3	mismunur	1
misprentazt	3	misprentast	0
mithrídates	3	None	0
mitteilungen	3	None	0
miþiom	3	None	0
mjólkurskálinn	3	None	0
mjøls	3	mjöls	1
møckurinn	3	mökkurinn	1
modena	3	None	0
moder	3	None	0
mødruvalla	3	Möðruvalla	1
möðruvallaskóla	3	None	0
mødruvøllum	3	Möðruvöllum	1
móflóð	3	None	0
møguligt	3	mögulegt	1
møgur	3	mögulegt	1
moleskin	3	None	0
moltkes	3	None	0
montesquieu	3	None	0
moralsk	3	None	0
moreau	3	None	0
mörgun	3	! mörgum	0
morgunin	3	morguninn	1
morse	3	None	0
moskófu	3	None	0
mótid	3	mótið	1
mótstödu	3	mótstöðu	1
møtuna	3	mötuna	1
múhamed	3	múhameð	1
muley	3	None	0
müllers	3	None	0
mundud	3	munduð	1
museet	3	None	0
musson	3	None	0
mustela	3	None	0
mylnumaðurinn	3	None	0
mýra- og borgarfjarðarsýslu	3	None	0
mýra-sýslu	3	Mýrasýslu	1
mýrarhúsum	3	None	0
nádist	3	náðist	1
nærfeldt	3	nærfellt	1
nærstlidnu	3	næstliðnu	1
nærstlidnum	3	næstliðnum	1
næstbjóðandi	3	None	0
næstkom	3	None	0
næstlidna	3	næstliðna	1
næstr	3	næstur	1
nætr	3	nætur	1
nafnbætr	3	nafnbætur	1
nafnkendir	3	nafnkenndir	1
nafnkénndi	3	nafnkenndi	1
nafnverdi	3	nafnverði	1
nagy	3	None	0
námsskeið	3	námskeið	1
námsskeiðið	3	námskeiðið	1
nap	3	None	0
napoléons	3	None	0
náqvæma	3	nákvæma	1
náqvæmari	3	nákvæmari	1
náttúrukrafta	3	None	0
naturh	3	None	0
nau	3	None	0
naudsýn	3	nauðsyn	1
naudsynlegra	3	nauðsynlegra	1
naudsynlegu	3	nauðsynlegu	1
naudsynlig	3	nauðsynleg	1
naudsynligar	3	nauðsynlegar	1
naudúng	3	nauðung	1
navaríno	3	None	0
nazaret	3	None	0
neapolis	3	None	0
nebraska	3	None	0
neð	3	None	0
nedanverdu	3	neðanverðu	1
needhams	3	None	0
nefndarþíng	3	nefndarþing	0
nefndarþínginu	3	nefndarþinginu	0
nej	3	None	0
nelsons	3	None	0
nemdi	3	nefndi	1
nér	3	None	0
never	3	None	0
newfoundland	3	None	0
neyda	3	neyða	1
neydast	3	neyðast	1
neydin	3	neyðin	1
neytudu	3	neytuðu	0
neyzluvatn	3	neysluvatn	1
niagara	3	None	0
nickel	3	None	0
nicotera	3	None	0
nið'r	3	! niður	0
nidja	3	niðja	1
nidrí	3	! niður í	0
nidrlanda	3	Niðurlanda	1
niðrsettu	3	niðursettu	1
niðrskurðarmennirnir	3	niðurskurðarmennirnir	0
nidurløndum	3	Niðurlöndum	1
nidursetu	3	niðursetu	1
niðurskurðarmenn	3	None	0
nihilisti	3	níhilisti	1
nikolásar	3	Nikulásar	1
níóbe	3	None	0
nö	3	None	0
nockurnveginn	3	! nokkurn veginn	0
nøfnum	3	nöfnum	1
nogensomhelst	3	None	0
nógsamliga	3	nógsamlega	1
nokkurnvegin	3	! nokkurn veginn	0
nona	3	None	0
nordiska	3	None	0
nordiske	3	None	0
nordlendínga	3	Norðlendinga	1
norðlendínga	3	Norðlendinga	1
norðmýlingum	3	None	0
nordr	3	norður	1
nordrálfunni	3	norðurálfunni	1
nordrlandi	3	norðurlandi	1
norðrmúlasýslu	3	Norður-Múlasýslu	1
norður- og austurland	3	None	0
norður- og austurlandi	3	None	0
nordur-ameríku	3	Norður-Ameríku	1
nordur-múla-sýslu	3	Norður-Múlasýslu	1
norður-múlas	3	None	0
nordurland	3	norðurlandi	1
norðurlandinu	3	Norðurlandinu	0
norðurljósið	3	None	0
nordvíkum	3	Norðvíkum	0
noregskonúnga	3	Noregskonunga	1
noregsmenn	3	None	0
noregsveldis	3	None	0
norges	3	None	0
norskr	3	norskur	1
norskulaga	3	None	0
notad	3	notað	1
notadi	3	notaði	1
notarius	3	None	0
notud	3	notuð	1
nóvembermán	3	None	0
ný-íslendingar	3	None	0
nýársleitid	3	nýársleytið	0
nýbreitíngar	3	nýbreytingar	0
nydjar	3	niðjar	1
nyerup	3	None	0
nýíslenzkar	3	nýíslenskar	1
nýíslenzkum	3	nýíslenskum	1
nyrzta	3	nyrsta	1
nýtízku	3	nýtísku	1
nytsamligar	3	nytsamlegar	1
nytsøm	3	nytsöm	1
nytt	3	! nýtt	0
nýúngum	3	nýjungum	1
o'connel	3	None	0
oakshott	3	None	0
óákvarðað	3	None	0
óánægdir	3	óánægðir	1
óbæriligt	3	óbærilegt	1
och	3	None	0
october	3	október	1
octóbr	3	None	0
ódædi	3	ódæði	1
ódaudlega	3	ódauðlega	1
oddstöðum	3	None	0
ødlist	3	öðlist	1
ódrepinn	3	None	0
ødruleiti	3	! öðru leyti	0
ødruleyti	3	! öðru leyti	0
ódyrustu	3	ódýrustu	1
óeyrðirnar	3	óeirðirnar	1
ofmikill	3	! of mikill	0
ofmikinn	3	! of mikinn	0
ofmjög	3	! of mjög	0
ófrid	3	ófrið	1
ófridar	3	ófriðar	1
ofrlítið	3	ofurlítið	1
ofsavedri	3	ofsaveðri	1
ófullkomid	3	ófullkomið	1
ofur-lítið	3	ofurlítið	1
ofurebli	3	ofurefli	1
ofvel	3	! of vel	0
ógipt	3	ógift	1
ógiptum	3	ógiftum	1
ógjørla	3	ógjörla	1
ógyldar	3	ógildar	1
óhrærandi	3	None	0
ójá	3	None	0
ójú	3	None	0
öklann	3	ökklann	1
októb	3	None	0
ókyrt	3	ókyrrt	1
øl	3	öl	1
ólafss	3	None	0
olavsen	3	None	0
old	3	! öld	0
ole	3	None	0
ölfusárbrúnni	3	None	0
öllun	3	! öllum	0
ølmusan	3	ölmusan	1
olsens	3	None	0
ólsens	3	None	0
ómakid	3	ómakið	1
ómentaður	3	ómenntaður	1
omkostninger	3	None	0
önnnr	3	! önnur	0
ønundar	3	Önundar	1
ønundi	3	Önundi	1
ór	3	None	0
óraskadur	3	óraskaður	1
ordatiltæki	3	orðatiltæki	1
orðrjett	3	orðrétt	1
ordrómur	3	orðrómur	1
orðstý	3	orðstí	0
orðstýr	3	orðstír	1
orgel-harmonium	3	orgel-harmóníum	0
originallod	3	None	0
ørkina	3	örkina	1
ørlæti	3	örlæti	1
ørlátari	3	örlátari	1
ørmum	3	örmum	1
orsakazt	3	orsakast	1
orsøkudu	3	orsökuðu	1
orsøkum	3	orsökum	1
øruggir	3	öruggir	1
örvínglan	3	örvinglan	1
ørvylnun	3	örvilnun	1
örþrifráða	3	örþrifaráða	1
ósamþycki	3	ósamþykki	1
oskandi	3	óskandi	1
oskar	3	óskar	1
óskemd	3	óskemmd	1
óskiftu	3	óskiptu	1
øskufall	3	öskufall	1
öskulítið	3	öskulítið	0
øskuna	3	öskuna	1
osmana	3	None	0
óspiltra	3	óspilltra	1
ostenfeld	3	None	0
óstødug	3	óstöðug	1
ótølulegann	3	ótölulegan	1
ottesens	3	None	0
out	3	None	0
óvedur	3	óveður	1
overhead	3	None	0
óviðfeldið	3	óviðfelldið	1
óviðfeldnara	3	óviðfelldnara	1
óvørum	3	óvörum	1
owen	3	None	0
own	3	None	0
óþektum	3	óþekktum	1
óþurka	3	óþurrka	1
páfasetníngum	3	páfasetningum	0
páfaveldid	3	páfaveldið	1
pag	3	None	0
pakkhúsdeildina	3	None	0
pálss	3	None	0
paradiso	3	None	0
parisarborg	3	Parísarborg	1
parlamentið	3	None	0
passiva	3	None	0
pasteurs	3	None	0
patent-bref	3	patent-bréf	0
penínga-ástand	3	peningaástand	1
peníngana	3	peningana	1
peníngarnir	3	peningarnir	1
peníngasedla	3	peningaseðla	1
peníngsfellir	3	peningsfellir	1
pennsylvansk	3	None	0
pensíón	3	pensjón	0
pernambuco	3	None	0
perwie	3	None	0
peterwardein	3	None	0
petræus	3	None	0
petroleums-aktieselskab	3	None	0
pétrs	3	Péturs	1
pétrsborgar	3	Pétursborgar	1
pétrsdóttur	3	Pétursdóttur	1
peturs	3	Péturs	1
petursborg	3	Pétursborg	1
pètursborgar	3	Pétursborgar	1
pfuel	3	None	0
philadelphiu	3	None	0
philippe's	3	None	0
pietas	3	None	0
pipu	3	None	0
pitts	3	None	0
plátsi	3	plássi	1
plátsum	3	plássum	1
plyds	3	None	0
plymouth	3	None	0
poet	3	None	0
polare	3	None	0
pólínalandi	3	None	0
politík	3	pólitík	1
pólitiskar	3	pólitískar	1
pólitiskri	3	pólitískri	1
porter	3	None	0
portorico	3	None	0
portúgalsmanna	3	None	0
portúgísar	3	None	0
pósthúss-stræti	3	Pósthússstræti	0
poulsen	3	None	0
præmier	3	None	0
præsident	3	None	0
praktisku	3	praktísku	1
praussen	3	None	0
pravódí	3	None	0
prédikunarlist	3	predikunarlist	0
prentadri	3	prentaðri	1
prentaz	3	None	0
prentfjelag	3	prentfélag	1
prentfrelsid	3	prentfrelsið	1
prentsmiðjufundur	3	None	0
prentudu	3	prentuðu	1
presthólamálið	3	None	0
prisliste	3	None	0
privat	3	None	0
prjedikun	3	predikun	1
prófsetumønnum	3	prófsetumönnum	0
proudhon	3	None	0
provindsialstænders	3	None	0
prýddr	3	prýddur	1
prýdt	3	prýtt	1
publicus	3	None	0
pudor	3	None	0
púdrid	3	púðrið	1
púlkeríu	3	None	0
pulszky	3	None	0
púnkt	3	punkt	1
qvartil	3	kvartil	1
qvinna	3	kvinna	1
qvøldi	3	kvöldi	1
qvøldsaungs	3	kvöldsöngs	1
rádaleysi	3	ráðaleysi	1
raddsíma	3	None	0
rádgjafa	3	ráðgjafa	1
ráðgjört	3	None	0
rádherrum	3	ráðherrum	1
ráðizt	3	ráðist	1
rádleggíngar	3	ráðleggingar	1
ráðligast	3	ráðlegast	1
rádstøfunum	3	ráðstöfunum	1
ræd	3	ræð	1
rædir	3	ræðir	1
række	3	None	0
rænínginn	3	ræninginn	1
ræníngja	3	ræningja	1
rafmagnsstraumsins	3	None	0
raleigh	3	None	0
ramgert	3	None	0
ramliga	3	rammlega	1
rang	3	None	0
rángsleitni	3	rangsleitni	1
ransakad	3	rannsakað	1
ratad	3	ratað	1
raudarhøfn	3	rauðarhöfn	0
rbsk	3	None	0
realdeild	3	None	0
realdeildin	3	None	0
rechtitelni	3	None	0
recke	3	None	0
record	3	None	0
réd	3	réð	1
regimentsqvartérmeistari	3	None	0
reglu-limir	3	reglulimir	1
reidarfirdi	3	Reyðarfirði	1
reidt	3	reitt	1
reikníngar	3	reikningar	1
reikníngnum	3	reikningnum	1
reikníngrinn	3	reikningurinn	1
reima-smidurinn	3	reimasmiðurinn	0
reimasmidur	3	reimasmiður	0
religions	3	None	0
renaissance	3	None	0
rennr	3	rennur	1
rènun	3	rénun	1
republikana	3	repúblikana	1
res	3	None	0
rettara	3	réttara	1
rèttu	3	réttu	1
reykavík	3	Reykjavík	1
reykjavíkurkaupstaðar	3	None	0
reynzla	3	reynsla	1
reynzlan	3	reynslan	1
ribssaft	3	rifssaft	0
rídr	3	ríður	1
rifid	3	rifið	1
rifveður	3	None	0
rigníngatíð	3	rigningatíð	1
ríkisbánkadal	3	ríkisbankadal	1
ríkisbánkinn	3	ríkisbankinn	1
ríkisdalr	3	ríkisdalur	1
ríkisnauðsynja	3	None	0
ríkisráðstafanir	3	None	0
ríkisskuldabrjef	3	ríkisskuldabréf	1
ríkium	3	ríkjum	1
ríkiunum	3	ríkjunum	1
rír	3	rýr	1
rírt	3	rýr	1
ritadar	3	ritaðar	1
ritgjørdarinnar	3	ritgjörðarinnar	1
ritgjördum	3	ritgjörðum	1
rithøfund	3	rithöfund	1
rithøfundurinn	3	rithöfundurinn	1
ríu	3	None	0
rjeðst	3	réðst	1
rjedu	3	réðu	1
rjeru	3	réru	1
rjettarbætur	3	réttarbætur	1
rjettarbótum	3	réttarbótum	1
rjettinn	3	réttinn	1
rjettlætið	3	réttlætið	1
rjettlætis	3	réttlætið	1
rjettsýnir	3	réttsýnir	1
rjettvísinni	3	réttvísinni	1
robertson	3	None	0
rödbeder	3	None	0
rodney	3	None	0
rønd	3	rönd	1
roosevelt	3	None	0
rósenolíusápa	3	None	0
roy	3	None	0
rudolf	3	None	0
rúgmél	3	None	0
rule	3	None	0
rúmelíu	3	None	0
rúmh	3	None	0
runnid	3	runnið	1
rurik	3	None	0
rúslandi	3	Rússlandi	1
rússaveldis	3	None	0
rússiskir	3	! rússneskir	0
rydja	3	ryðja	1
rye	3	None	0
saavel	3	None	0
sachsen	3	None	0
sack	3	None	0
sæmundr	3	Sæmundur	1
sængurdúkur	3	None	0
særdi	3	særði	1
særdir	3	særðir	1
safnadist	3	safnaðist	1
sagnablödum	3	sagnablöðum	0
sagnfr	3	None	0
sakargipt	3	sakargift	1
salamanca	3	None	0
salr	3	salur	1
salteríum	3	None	0
saltfiskr	3	saltfiskur	1
samanbera	3	samanbera	0
samandregid	3	samandregið	1
samantók	3	None	0
sambandid	3	sambandið	1
sambønd	3	sambönd	1
sameginlegrar	3	sameiginlegrar	1
samfeld	3	samfelld	1
samfeldur	3	samfelldur	1
samgaungum	3	samgöngum	1
samkepnina	3	samkeppnina	1
samkepninni	3	samkeppninni	1
samníngar	3	samningar	1
samtøldu	3	samtöldu	0
samvitsku	3	samvisku	1
samvizkufrelsið	3	samviskufrelsið	1
samþyckja	3	samþykkja	1
sanderumgardi	3	None	0
sannadi	3	sannaði	1
sannfærðr	3	sannfærður	1
sannfærdur	3	sannfærður	1
sannfæríng	3	sannfæring	1
sanngjarnlegt	3	None	0
sannkøllud	3	sannkölluð	1
sapiens	3	None	0
sardina	3	sardína	1
sardinur	3	sardínur	1
sarepta	3	None	0
sárid	3	sárið	1
sárlítid	3	sárlítið	0
sárlitla	3	sárlitla	0
saud	3	sauð	1
sauðárhreppi	3	None	0
saungurinn	3	söngurinn	1
saungvar	3	söngvar	1
scavenius	3	None	0
sch	3	None	0
scharling	3	None	0
schau	3	None	0
schmidt	3	None	0
schofield	3	None	0
schweitzer	3	None	0
scipio	3	None	0
sea	3	None	0
sebastiani	3	None	0
sed	3	! séð	0
sèd	3	séð	1
sèð	3	séð	1
sedlar	3	seðlar	1
sedlarnir	3	seðlarnir	1
seftember	3	september	1
sehested	3	None	0
seinastnefnda	3	None	0
seirni	3	seinni	1
sekretéri	3	None	0
selvogshreppi	3	None	0
semr	3	semur	1
sendiherran	3	sendiherrann	1
sendimadur	3	sendimaður	1
sérd	3	sérð	1
serhvørjum	3	sérhverjum	1
serhvørr	3	sérhver	1
serílagi	3	! sér í lagi	0
sèrilagi	3	! sér í lagi	0
serlega	3	sérlega	1
sèrlega	3	sérlega	1
sérlegann	3	sérlegan	1
sèrlegra	3	sérlegra	1
sèrlegs	3	sérlegs	1
sérligt	3	sérlegt	1
serstaklega	3	sérstaklega	1
sérveldismenn	3	None	0
sevilla	3	None	0
sgr	3	None	0
sh	3	None	0
shakspeare	3	None	0
sidabótin	3	siðabótin	1
sidadra	3	siðaðra	1
sídann	3	síðan	1
síðarmeir	3	! síðar meir	0
sídarnefndi	3	síðarnefndi	1
sídarst	3	síðast	1
siðaskiftin	3	siðaskiptin	1
sidaskiptin	3	siðaskiptin	1
